"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"2783","Greater London Authority","Greater Manchester Urban Area","Background Urban","1994","Summer","03","20","01",53.4849877580998,-2.17333381715317,-10.4296761867837,278.48743188923,3.97396999329503,231.815988946753,-0.00103258731030549,300.730336510863,5179222.27689741,0.170049622481207,58.9314462026738,17.7440655545882,13.7835841342729,0.962796049580527,36.4728463295188,18.641444197149
"2784","South East","West Midlands Urban Area","Background Rural","1997","Spring","09","30","14",51.2647583762386,-0.415210106345698,144.578053806825,293.462409765418,2.53770506787914,243.380464313527,0.000838642797291283,1096.29515126096,3816913.38674122,0.138603281022617,40.5165389047312,6.57005795103426,11.7816712676548,0.945906398510238,32.5328368199098,18.6410244119274
"2785","East Midlands","North East","Traffic Urban","1994","Winter","01","24","04",51.6756850395451,-0.855349669692135,121.962029123228,283.27763744666,6.21223629216741,287.874745496878,-0.000721476019135719,706.487693222101,28.4719078969679,0.242044477294457,76.356645535611,17.7738959349283,13.8197410987326,1.44353932508807,36.4910355597524,18.644592729183
"2786","South West","West Midlands Urban Area","Background Urban","1997","Fall","05","26","12",54.0373639753247,-3.37789961958389,86.0060185470494,286.87083580404,6.59978137085884,187.459944968467,0.00231926934195923,721.169002767626,4016969.98616096,0.12880905666519,44.569302261442,26.6758597928613,8.27125067750342,1.25920508550564,31.9560718013975,18.6405699554515
"2787","East Midlands","Greater Manchester Urban Area","Background Urban","1989","Winter","12","14","04",52.8677965918476,-0.77738058571035,56.3818644327979,277.311635924638,6.84938952426213,143.707671649927,0.000662504776170824,666.920291401091,6.98312166968596,0.272632725877491,52.7680650565842,17.7388519568334,13.8065802459907,1.44082496114197,36.4863619357441,18.6468842387306
"2788","Greater London Authority","Greater London Urban Area","Traffic Urban","1995","Fall","02","28","17",52.3495660701421,-1.6782452553889,-66.7444292037111,279.074019546512,10.3305419907259,248.230496783926,0.00191273229050635,1056.312650368,1579367.82044879,0.177391439936735,90.0020339683897,17.7497945386109,25.8747642884538,2.09353206257006,36.6290542344503,18.6430192992775
"2789","South West","East Midlands","Background Urban","1997","Fall","12","09","08",52.2212800871532,-1.8404750469197,48.0421415077122,274.112137611304,1.99592738882672,237.577095688626,-0.000795434906083659,-229.209699754609,168676.551589115,0.176444039411944,76.293046502074,17.7490786864397,13.8119087012366,1.4414865844136,36.4788682785391,18.6405702316768
"2790","South East","South West","Background Urban","1993","Summer","07","23","15",51.5319551443675,-2.46923233174661,64.4114215937172,292.333342327866,6.0522799285837,235.989726584952,0.00155403307222304,1492.31310873075,4907242.28692919,0.155277395953335,76.40640944361,17.7670765007052,13.7908570226867,1.44161877329294,36.4623387882034,18.6318920660851
"2791","West Midlands","Greater Manchester Urban Area","Background Urban","1992","Winter","07","25","22",52.4599339569168,-1.93273599730404,7.37722278735709,286.65714471159,3.26469702006729,238.869587543262,0.000465249551017261,464.450861463132,10019172.8800263,0.196010612368522,86.8463709266212,17.7496241231179,13.8168978678875,1.82033345041859,36.4689478244611,18.6463356103609
"2792","South West","Southend Urban Area","Traffic Urban","1981","Spring","02","23","15",50.4567662362175,0.0131763420146178,-71.4916267986165,279.58186454933,7.69285970356185,127.734234794496,0.000144213034085489,1118.62088574784,3106593.04070408,0.212599275030258,86.4471662034597,52.2003668385964,15.4451218951276,1.63469140704839,29.5242386872848,18.6416630860599
"2793","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1985","Spring","05","10","19",51.7548058757131,-3.52315159122135,162.444788560801,288.2207779208,4.75507605351499,119.493801951695,-0.00056180114041243,522.886361065553,7011083.72362546,0.186323329323995,76.3578271071689,17.7387328962586,13.8033996412874,1.44202484659288,36.4759429319266,18.6376332278516
"2794","West Midlands","South West","Background Urban","1993","Summer","12","12","06",52.2224254832537,0.387168697499992,52.8433356887038,274.384175669382,2.9618898257824,204.757924933665,-0.00052179065994833,115.972851364833,195012.110240687,0.194432067022386,76.4138570444791,17.7671559102513,13.7908559085774,1.44161880262185,36.4623389235338,18.6404746869485
"2795","East of England","Greater Manchester Urban Area","Background Urban","1988","Fall","04","10","16",53.5900421073471,0.134672944327215,179.349967000606,286.74210471399,12.0438546811975,240.645237794215,0.000413973302149666,1271.92294702983,2970594.32048719,0.1868414051597,28.2456452123052,17.7498003055738,13.815101666163,1.44047425966054,36.4846765289611,18.6432024625041
"2796","West Midlands","Yorkshire & Humberside","Traffic Urban","1988","Winter","07","22","11",52.5232947861888,-3.30952128278761,-37.8824454541711,289.239030523774,3.74654539919396,212.508403634397,0.00255883001680835,1103.71238620747,4474249.05180589,0.147470796591754,76.3291785432572,17.7141430731581,13.8078996483935,1.44211744023032,36.4834292938627,18.6365052317513
"2797","Greater London Authority","Liverpool Urban Area","Background Rural","1993","Fall","10","06","05",52.7726209970409,-2.15025550236282,121.459107774823,281.328172951954,2.7474417809951,165.014766069279,-0.00154731661170772,143.240492119156,94451.8371546472,0.15903989853465,83.1238103856566,18.4357365951088,21.5514011053842,1.61056832072103,32.5263500997914,17.3883563647146
"2798","South East","North West & Merseyside","Traffic Urban","1993","Fall","07","13","08",52.3825736624468,-1.38343355460281,63.0043340754445,287.667610469621,4.15701115490642,181.442558276178,0.000232915565441894,456.854687315896,512756.663536171,0.194118934583223,76.2803776642037,17.759079951156,13.8281584830844,1.44216067985202,36.4594397661405,18.6348904374228
"2799","South West","West Midlands","Traffic Urban","1989","Winter","02","09","08",53.4282268314695,1.14246039708362,36.766283024828,276.247613344431,3.66729365089991,171.037074864289,0.000795784430776391,693.028575280529,446288.827458628,0.222379775164761,76.2948464873338,17.7341238955872,13.7922397186113,1.43931126970579,36.4607215496965,18.6477757651754
"2800","North East","Teesside Urban Area","Traffic Urban","1990","Winter","06","06","18",51.4870249900157,-2.42984345856042,1.38786056593372,285.607810201487,5.88310021486408,228.07461792873,0.00148936583023447,2047.64811561266,6729784.39645793,0.171320982558767,76.2541008360202,17.7539288609632,13.8137463329915,1.44351386368004,36.4830769796693,18.6460223085238
"2801","East of England","Greater London Urban Area","Background Urban","1994","Summer","07","20","16",51.4007143473352,-1.2888716039823,1.23915010513725,301.149132023977,0.811701321746402,70.9290597267164,0.000650679935446721,2411.80307453229,7829032.75147882,0.176145080490914,40.3372009130171,35.330973539776,24.6570786775486,0.904304042471426,31.9381498292344,18.6658773220536
"2802","Greater London Authority","Greater London Urban Area","Traffic Urban","1986","Summer","05","07","04",50.7497005847728,-1.24804752899387,42.6028009781872,282.025860494571,5.7276273430874,217.425361407601,0.000467388509851726,782.025411612111,9.14802019454401,0.114135170024037,60.452663422537,17.7561575358598,13.8085606896002,1.44164138833182,36.4748296579478,18.6414318976728
"2803","West Midlands","South East","Traffic Urban","1998","Winter","04","12","21",52.5032975501544,-1.07503651727901,-150.570111795027,273.941400749145,6.24347328704582,331.51260313329,0.00488007800415886,729.256540543519,-2258397.68131804,0.143988269045386,38.6546236364548,17.7298348557346,24.2682093903528,0.871400235544693,35.3086836360847,18.6397143823934
"2804","Greater London Authority","West Midlands Urban Area","Background Urban","1993","Spring","08","26","23",53.3370727747092,-0.475713596298695,84.6860260626222,288.735113831364,4.39063575918887,243.063435344787,-0.000883013117980571,480.422062345322,8837303.40233562,0.15493396058358,55.7544104237799,24.2619378851637,23.3851932477394,0.8997563791574,38.0887064365583,18.6406572768567
"2805","West Midlands","South East","Traffic Urban","1988","Winter","05","19","05",50.4777603603995,-0.927639449759183,83.537324387781,285.422536421778,4.72102356448782,206.278874426977,0.000679566055078874,409.053882849338,-19745.0500900022,0.157355323157896,76.353735451812,17.7532131433577,13.8137860220128,1.44121022843092,36.4944895504264,18.6365200833738
"2806","South East","Greater London Urban Area","Traffic Urban","1998","Fall","11","14","04",51.0534829618796,-0.0161907528619523,72.530471758578,277.667436726024,3.47799143792812,256.087029250021,0.000104042815067634,188.167496365459,14.5945167427421,0.154376941786683,107.965807919415,10.5878220713682,15.8322330375313,2.25627764614794,40.5738566440434,18.50452644923
"2807","North East","Greater Manchester Urban Area","Industrial Urban","1994","Summer","02","26","17",53.4705986707411,-0.958026546240953,102.58065456127,278.685026513372,3.68244639592801,208.600044691642,-1.03876533281538,353.859226292762,2108572282.21113,0.219127451706435,467714.808217139,32.7462242653993,170379.734519311,1.31740476769773,38.3790411719292,18.6484156404369
"2808","West Midlands","West Midlands","Background Urban","2000","Fall","07","02","21",51.6651704268857,0.752444555618172,259.812239363896,287.373388855659,3.39657906386028,207.668960624692,0.00152190844691936,490.415874206602,7553574.9921029,0.241886646603985,24.5900669701785,42.6015871741343,-3.72394715110311,-0.0999865131449441,9.76684019385255,18.6452919161848
"2809","South East","South West","Background Urban","1983","Fall","09","24","21",53.7929007247302,0.672137194841294,-32.3753300521354,286.123570542325,7.18771566011867,155.093982364647,-0.00289610073379484,1051.04564359519,12061813.7505802,0.168714019170272,76.3845996998194,17.7722818066797,13.8140138049961,1.44096394214817,36.4881306188393,18.6440864353366
"2810","South West","East Midlands","Background Urban","1984","Spring","08","17","22",50.8482416271781,-1.40099067129407,51.9003994279794,294.629135208254,2.85707828690118,254.307275862689,-0.000467621685641613,114.398061794598,9689921.10302027,0.208144215369179,76.374598804619,17.7470085074684,13.8259894000796,1.44316797470963,36.4774749455086,18.6495087857449
"2811","Greater London Authority","Greater London Urban Area","Background Urban","1988","Winter","07","26","08",54.376680394561,-0.727580415237102,-35.8613223250309,284.704322570796,6.83868771143935,234.945686824633,8.48497785837046e-05,958.747167051725,1005138.04879247,0.101489391570709,66.1781467346751,17.7506564225802,13.8056050018584,1.44166114957933,36.4770261961992,18.6354655843738
"2812","Greater London Authority","West Midlands","Traffic Urban","1994","Fall","04","10","05",53.0749068220091,-2.86688307541011,91.1231946555631,278.665896573581,8.97992255321626,-12.4304608458956,-0.000236085561854571,954.646819670845,44142.6316049875,0.169747237121906,76.3541983690076,17.738121638003,13.8205548901843,1.44190696750546,36.4988687899743,18.6399076737846
"2813","South West","Coventry/Bedworth","Background Urban","1991","Spring","12","31","16",51.4027193842119,-1.45805615713418,133.669467814368,275.04163714029,1.2253845099886,201.183825563635,-0.000957375971415556,-74.0515220488003,2699413.09774348,0.16251087343386,76.3949648560372,17.7587280385834,13.8242528837384,1.44255718755471,36.4930541998541,18.6410557966324
"2814","Greater London Authority","Yorkshire & Humberside","Background Urban","1989","Fall","10","24","22",51.4938178878662,1.01557097394329,87.3937688425383,282.772845509149,4.8832330315927,194.396922873339,0.00177085987264277,491.121081174209,1255820.34554183,0.130710282198697,76.2966040667318,17.7352837539728,13.8029749584877,1.44115880772663,36.4777015434605,18.6490293014471
"2815","West Midlands","Greater London Urban Area","Background Urban","1987","Winter","02","29","17",52.049330786164,-3.06209646500638,95.0363867725958,279.388025852453,4.14061358225561,208.918306968638,4.39408273294442e-06,489.665434816266,1910084.93111237,0.190901845409368,71.4676731746771,17.7406209005836,13.8135544707433,1.44186975491793,36.475232807321,18.6380729038088
"2816","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1984","Fall","01","25","21",51.8837788518371,-0.833227535576632,-147.128893265613,273.916812892937,1.49140910557408,252.004918793933,0.00427403226048235,-30.7552416255073,-707656.920012933,0.185020070864867,76.3074065563006,17.7468446705286,13.8183143882301,1.45515796944855,36.4818299531775,18.6391160083205
"2817","North East","Greater London Urban Area","Background Urban","1993","Summer","04","31","23",51.1324298670917,0.810254658041666,193.366333640888,279.940045779451,3.6447241954803,103.171210672392,0.00102445059958739,-431.026548745748,5127912.25861619,0.178852500373878,66.1824515872176,3.39037942341356,26.5786474771024,0.725251498363587,35.0877536159601,18.6348033806352
"2818","Greater London Authority","South East","Background Urban","1993","Fall","05","21","15",52.8274139166001,-1.07831718990962,69.466992073538,288.921818515437,4.21867738578135,267.212076877044,-9.88300361305589e-05,1407.91394773472,7600288.38883729,0.234011147113754,76.3189182160519,17.7393258345212,13.8322010836655,1.44213928791654,36.4621528575619,18.6406568077263
"2819","Greater London Authority","Blackpool Urban Area","Background Rural","1994","Spring","09","13","12",52.6365432504604,-1.81746627040182,22.4699515302536,289.983225209181,4.1610093426609,257.667763849885,0.000322462614776417,1043.60017082687,5039287.31335896,0.00739341802049187,81.1413618813474,27.8779028867406,-0.180023670606209,1.34172439286548,33.2343245479009,18.2769142013262
