"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"2534","False","Adolescent","Middle","Adventurous","Older","None","Tank","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Excellent","True","Thousand","Many"
"2535","False","Adolescent","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"2536","False","Adult","Prole","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"2537","False","Senior","Prole","Cautious","Older","None","Football","None","Economy","Poor","TwentyThou","False","SubStandard","True","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","One"
"2538","False","Adult","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"2539","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"2540","False","Adolescent","UpperMiddle","Adventurous","Current","None","Tank","Mild","FamilySedan","Poor","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","One"
"2541","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","True","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"2542","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"2543","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"2544","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"2545","False","Senior","UpperMiddle","Cautious","Current","Severe","Football","Severe","Luxury","Poor","FiftyThou","True","SubStandard","True","HundredThou","False","FiftyThou","Secure","True","Million","HundredThou","True","Thousand","Good","True","Thousand","Many"
"2546","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"2547","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"2548","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"2549","False","Adolescent","Middle","Normal","Current","None","EggShell","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"2550","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"2551","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"2552","False","Adult","UpperMiddle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"2553","False","Senior","Prole","Normal","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"2554","False","Senior","UpperMiddle","Cautious","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"2555","False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"2556","False","Senior","Prole","Cautious","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"2557","False","Adult","Prole","Normal","Current","Severe","Football","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","True","HundredThou","HundredThou","False","Thousand","Excellent","True","Thousand","Many"
"2558","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"2559","False","Adult","Prole","Adventurous","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"2560","False","Adolescent","Middle","Adventurous","Older","None","Football","None","SportsCar","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"2561","False","Adult","Prole","Cautious","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"2562","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Poor","FiftyThou","False","SubStandard","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"2563","False","Adult","Middle","Normal","Current","Severe","EggShell","Severe","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","HundredThou","HundredThou","True","HundredThou","Fair","True","Thousand","Many"
"2564","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"2565","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"2566","False","Adult","Prole","Normal","Older","Moderate","EggShell","Mild","Economy","Excellent","FiftyThou","False","Expert","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"2567","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"2568","False","Adolescent","Middle","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","TenThou","Poor","False","Thousand","Zero"
"2569","True","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"2570","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"2571","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","Domino","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"2572","False","Adult","Middle","Normal","Older","None","EggShell","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"2573","False","Adult","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","One"
"2574","False","Adult","Middle","Normal","Current","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","True","HundredThou","TenThou","False","Thousand","Excellent","True","TenThou","Many"
"2575","False","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Rural","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"2576","False","Adult","UpperMiddle","Cautious","Current","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","One"
"2577","True","Adolescent","Wealthy","Adventurous","Current","Severe","Football","Moderate","SportsCar","Normal","FiftyThou","True","Normal","False","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","True","Thousand","Good","True","Thousand","One"
"2578","False","Adolescent","Prole","Adventurous","Older","Mild","EggShell","Mild","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"2579","False","Adult","Middle","Normal","Older","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"2580","False","Senior","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","Thousand","False","Million","Fair","False","Thousand","Many"
"2581","False","Senior","Middle","Cautious","Current","None","Football","None","FamilySedan","Excellent","TwentyThou","True","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
