"","A","C","D","H","I","O","T"
"2692","young","none",0,"none",101.705439251653,74.4512711489264,311.811814112733
"2693","young","none",0,"none",89.0901860014371,74.0032083366048,293.235944783845
"2694","old","none",0,"none",90.9005901467708,342.535445939105,571.229781519939
"2695","adult","none",0,"none",75.818838597,159.974425771441,373.641514807987
"2696","young","none",0,"none",105.129453531281,55.1257781767905,289.52458731507
"2697","young","none",0,"none",50.0167361162021,68.5558448702798,255.762479011901
"2698","old","mild",0,"none",-37.0881773618594,359.772457469715,463.628358482233
"2699","young","none",1.13953872754412,"any",438.93807823823,54.979733287501,639.075660151448
"2700","old","mild",7.90812127173397,"any",4444.69991666973,337.588098980153,5011.35172170234
"2701","young","mild",0,"none",149.025073761735,60.4134159916563,331.09259086798
"2702","young","none",0,"none",121.015767591593,68.4374726828841,304.193909517302
"2703","adult","none",0,"none",133.837696398718,187.808240529736,461.233881482599
"2704","old","none",0,"none",103.490103063907,347.234833347359,590.258033599195
"2705","adult","mild",0,"none",5.48087140711651,173.955022462369,319.999454603078
"2706","adult","none",0,"none",134.605509863834,184.041394866503,435.645136303414
"2707","young","none",0,"none",122.474466704361,48.0627754559628,292.649703768546
"2708","young","none",0,"none",91.4400139576686,48.2520675324842,278.96199646036
"2709","young","none",0.920780154390085,"any",349.726707325143,55.3652116060852,556.22853825932
"2710","old","none",0,"none",99.9857568247802,371.206587033863,600.574023579447
"2711","young","none",0,"none",97.4204247683299,59.5811354887551,272.344219327214
"2712","young","none",0,"none",133.924727930295,51.5973607167873,302.272196018643
"2713","young","none",0,"none",73.627265024333,55.3986403526435,264.724875514283
"2714","adult","none",0,"none",64.5366722987518,152.658100187494,334.96774148367
"2715","adult","none",0,"none",84.9754927653739,186.313189554406,405.194867252455
"2716","old","mild",5.97985409549141,"any",3497.54242132984,342.384896961751,4045.61945566153
"2717","old","none",7.46626049394211,"any",2331.3975494607,331.360991218941,2845.85687369206
"2718","adult","none",0,"none",90.5973782778971,172.378923025688,391.448276128448
"2719","adult","none",0,"none",82.4840232430674,187.87231154008,398.498143615026
"2720","adult","none",0,"none",102.241214615928,158.916179499414,380.37828486387
"2721","young","none",0,"none",92.1637483983616,68.1817874056115,289.595144904579
"2722","adult","none",0,"none",47.4581127366564,171.985410164203,331.939648166637
"2723","young","severe",0,"none",198.153582071137,50.8635640614699,375.254831128307
"2724","adult","none",3.39713920805812,"any",1075.2361919714,178.476028910394,1400.93642782095
"2725","young","mild",0,"none",152.683807343293,62.6239066100974,354.964803640772
"2726","young","none",0,"none",125.108470690014,41.0634670174776,302.668054957425
"2727","old","mild",0,"none",176.020993863677,317.455845074951,623.157387586285
"2728","young","none",0,"none",118.417447736946,59.8936092300319,319.630315592819
"2729","young","mild",0,"none",55.3938303439833,86.3443231520547,251.465837642804
"2730","adult","none",4.8336561779538,"any",1567.24574541712,242.521920852906,1966.92449104973
"2731","adult","none",3.99476035447065,"any",1290.95311708402,166.130054245384,1605.08335051078
"2732","old","mild",0,"none",80.3976241211864,280.865426387362,473.069789170894
"2733","young","none",0,"none",108.527167366269,55.3743024842576,311.264242590371
"2734","adult","mild",0,"none",169.250607565837,176.783543749908,474.22817490059
"2735","adult","none",0,"none",67.614710918236,169.899132395346,355.112585601721
"2736","adult","none",5.45573162040572,"any",1762.36240093474,158.296864852606,2078.31001042765
"2737","young","mild",0,"none",116.46096062256,75.5411628126697,302.846657914754
"2738","young","mild",0,"none",113.056693113933,62.1658688094398,306.455897735441
"2739","adult","none",0,"none",104.427196275969,135.046448888694,357.297862587427
"2740","adult","none",0,"none",145.094413372498,176.747008831486,453.495098761508
"2741","young","none",0,"none",149.552784171737,70.7499401120191,353.580372237902
"2742","young","none",0,"none",64.2596448015615,62.3251120455516,278.117801851212
"2743","young","none",0,"none",3.64315162329298,67.1336970705759,195.33727977668
"2744","young","none",0,"none",117.289342524102,55.4764626781401,289.36245934102
"2745","old","none",4.89457780975108,"any",1572.80435532413,315.879593364879,2065.49114025083
"2746","old","mild",0,"none",40.6883437547317,375.648650634484,548.221063826987
"2747","old","mild",0,"none",72.019075821187,356.979720791278,574.652146806683
"2748","adult","none",0,"none",117.172373133645,179.9388782077,427.943428270776
"2749","adult","none",0,"none",158.253092921775,158.381317684009,443.905349644531
"2750","young","none",1.60921765285708,"any",597.92367743889,51.2784772736635,794.658080277039
"2751","adult","none",0,"none",136.48281213565,199.076538888755,481.414550301856
"2752","young","none",0,"none",92.4642610845774,50.8149438515953,266.520295456616
"2753","adult","none",0,"none",88.7288716778659,172.275465903752,384.505917911304
"2754","adult","none",0,"none",147.992149952971,160.5974811311,438.189528183187
"2755","young","none",0,"none",59.0839363953213,65.424742506327,237.072560009958
"2756","adult","none",0,"none",71.1091387432995,180.606711089021,384.638231537482
"2757","old","none",0,"none",100.734708024353,392.829741153953,631.460254668243
"2758","old","severe",0,"none",127.376349613338,378.480531429656,646.022621553977
"2759","adult","none",0,"none",140.58220374066,151.377632923935,415.025017855517
"2760","young","mild",0,"none",55.4333113311177,59.1974064897807,240.904799959451
"2761","young","none",0,"none",78.3709373503528,56.8349347119268,281.519307953297
"2762","adult","none",0,"none",100.939941649116,178.801376169513,403.483211244858
"2763","young","none",0,"none",82.9137173257964,61.0953523610648,257.627935386573
"2764","adult","none",0,"none",89.1319957663076,186.184968418047,420.598816854257
"2765","young","none",0,"none",67.9249376331873,76.1308298085735,256.738353510734
"2766","old","mild",0,"none",137.590070812657,350.373812371229,640.124472613457
"2767","adult","none",0,"none",143.502248597642,159.535143955005,420.505737311345
"2768","adult","mild",0,"none",168.958576156832,175.036358278065,472.926604800809
"2769","young","none",0,"none",57.3345442985869,69.1209164828495,257.870608583197
"2770","young","none",0,"none",141.081874081068,61.5627666783159,319.624122789963
"2771","adult","none",0,"none",59.7475476349828,200.238990984592,400.107329780713
"2772","young","none",0,"none",104.806743650577,48.4713009900042,291.411627514752
"2773","young","none",0,"none",123.816247125908,46.7487157511801,296.763621539811
"2774","adult","none",0,"none",79.6854483291493,177.346063321153,383.742411419639
"2775","old","mild",7.10717085944586,"any",3876.96919549492,325.90067354949,4411.54385726084
"2776","young","none",0,"none",82.4041080364918,69.2534813065883,283.343094279498
"2777","adult","mild",0,"none",112.139974934904,188.49679593322,427.218804010969
"2778","adult","none",2.1760553676558,"any",720.176418180804,160.864431965608,1039.19152583568
"2779","old","none",0,"none",81.3655162931692,424.45007091415,641.951718433658
"2780","adult","none",0,"none",123.770066756588,160.503982457762,405.777404434979
"2781","adult","none",0,"none",17.1588142809436,181.573333252675,326.381631288657
"2782","young","severe",0,"none",122.419905644168,53.2388314197944,315.211192853518
"2783","adult","none",0,"none",77.8432836918378,199.190726043718,414.549854282892
"2784","adult","none",0,"none",136.850871192248,182.664025245783,453.500838652478
"2785","adult","none",0,"none",130.348071070403,169.798848719344,427.764366154522
"2786","adult","none",0,"none",143.981780827638,173.473897702725,456.003639206088
"2787","young","none",0,"none",120.99810065679,44.5031722824373,295.996629868364
"2788","adult","none",0,"none",112.594200739109,216.840763478555,464.368072248998
"2789","adult","none",0,"none",134.3250418086,187.41700995986,453.853570234288
"2790","adult","none",2.76280925089746,"any",941.959101492724,165.428157647345,1264.92010350057
"2791","young","mild",0,"none",163.613930558393,52.3106636238703,331.031673072544
"2792","young","mild",0.987140290639784,"any",641.840731416842,74.3425250452573,857.690355004404
"2793","young","none",0,"none",93.1674025694968,56.26897079427,261.210297895735
"2794","adult","none",0,"none",97.3553728278224,179.861064149169,405.358946928465
"2795","young","mild",0,"none",166.642884075044,72.5334500509554,350.639894809581
"2796","adult","none",0,"none",140.058534429786,193.846426268227,471.397609684215
"2797","young","none",1.13072749616909,"any",429.604913605381,77.542084074715,647.570964244478
"2798","old","mild",0,"none",17.6339184059887,370.440905749522,528.531638997394
"2799","adult","none",3.52537640202502,"any",1137.89521695056,214.301684552445,1499.29731059925
"2800","old","mild",0,"none",65.2540852679227,293.196789332939,486.605385583373
"2801","old","mild",7.96575329132191,"any",4397.57836897984,329.145372596459,4961.33382224791
"2802","young","none",0,"none",81.6350077652753,47.130871116207,251.829943851903
"2803","young","none",0,"none",82.2179739217756,43.3685110023619,243.63165345123
"2804","old","mild",0,"none",131.470144174359,376.436301537553,662.840424488931
"2805","young","none",0,"none",85.3120057794175,59.5741537346827,267.460515664341
"2806","adult","none",4.58218140368252,"any",1448.97045203871,176.370933427716,1796.83835817193
"2807","adult","none",4.78222844279354,"any",1536.54803328677,174.805772064089,1867.57030073873
"2808","adult","none",1.74038403054108,"any",587.267118941862,187.657588566538,911.139355013817
"2809","adult","none",0,"none",109.635711403547,214.583777139695,453.022671806045
"2810","adult","none",0,"none",76.9276621724028,180.871855487347,383.619137481281
"2811","old","none",4.78347822843847,"any",1573.8092784024,368.925115645916,2104.66268893444
"2812","old","none",6.88721419926314,"any",2209.77246284675,393.53048527042,2805.488301354
"2813","young","none",0,"none",157.982291339855,48.8043834971243,316.341980883096
"2814","adult","none",0,"none",127.433864340378,181.772704206731,453.200332844698
"2815","young","none",0,"none",96.6491596770042,82.7916756165115,305.390530001245
"2816","adult","none",0,"none",103.710516799238,170.767265544968,417.551106487561
"2817","adult","none",0,"none",155.170353156056,203.376828528223,487.405297195023
"2818","young","none",0,"none",121.889744571473,72.1865618810801,326.350675527349
"2819","adult","severe",4.43095115935498,"any",3644.82460026803,187.673338941196,4036.41551822265
"2820","adult","mild",0,"none",47.9786259680128,180.236592848615,343.130303163345
"2821","young","none",0,"none",93.0794523629801,63.8094678398923,285.003521091145
"2822","old","mild",0,"none",114.871439760288,370.558649312038,648.711560258535
"2823","young","mild",0,"none",74.8661602809275,66.432634047659,271.790724484656
"2824","old","none",0,"none",157.760261493735,426.103911273439,742.402288108938
"2825","young","none",0,"none",160.821094364237,48.3877290994688,339.416669702045
"2826","adult","none",0,"none",110.442803137795,199.384722166874,446.711573164612
"2827","old","mild",0,"none",90.2307960907387,407.561772144968,640.45663630625
"2828","adult","none",3.84015665658747,"any",1265.11597327745,206.002707617338,1630.04633942623
"2829","young","none",0,"none",77.5888415171511,48.3796702096423,253.446773552533
"2830","old","none",0,"none",99.0719223896593,313.466255670562,556.345154782879
"2831","adult","none",0,"none",105.318823454339,190.378467485023,411.650685463702
"2832","adult","none",0,"none",126.455752328144,134.553746846615,392.422455228321
"2833","old","none",7.44600807990191,"any",2312.25215995556,315.978041830357,2813.47622740506
"2834","young","none",0,"none",83.3022157598279,60.0820978356246,266.385736412247
"2835","young","none",0,"none",142.935838343994,51.8913367887553,331.683197813828
"2836","adult","mild",0,"none",-22.7485323993882,176.393426845771,280.026631927881
"2837","adult","none",0,"none",95.4760495126814,172.852646858659,390.416528550844
"2838","young","none",0,"none",62.8660683337477,61.0908040308965,235.300550266682
"2839","old","mild",0,"none",191.492584079984,354.305655662393,710.18053323462
"2840","old","mild",4.63921183222002,"any",2651.73811078011,316.102412620027,3128.95265861393
"2841","young","none",0,"none",88.5569933669113,67.9844975812859,267.942058656999
"2842","old","none",0,"none",114.807548397499,407.323266935745,659.379450083226
"2843","old","mild",8.45154182839671,"any",4783.83980930205,372.34607106073,5381.27125745069
"2844","adult","none",2.909001580201,"any",1014.63607550034,207.878883526152,1361.46024725357
"2845","adult","none",0,"none",49.9630235247049,140.070217570513,332.056338040218
"2846","adult","none",0,"none",88.3966319576901,172.18970678435,380.464635641549
"2847","old","severe",0,"none",96.3168274292123,395.223872759429,631.894690230112
"2848","old","none",0,"none",83.2215946632566,300.910970803529,514.770633721512
